	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4	status	context_before	match	context_after	max_agreement_freq	max_agreement_label
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+2167	2265.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	2167	2170	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	rviewers daraus besteht, eine vertrauensvolle Atmosphäre zu schaffen, damit Erhebung möglichst erfolgreich und ergiebig sein wird. Im Folgenden werde 	ich	 die Durchführung meiner Fragebogenerhebung beschreiben und meine Beobachtungen schildern. Zum Schluss werde eine kurze Schlussfolgerung daraus ziehen	4	Verfasser-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+3214	2268.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	3214	3217	Erzähler-Ich	None	Forscher-Ich	Erzähler-Ich	rough_match_10	anderen vier Familien ließ ich die Fragebögen von meinen Bekannten, die in diesen vier Familien als Kinderbetreuerin tätig sind, zustellen lassen, da 	ich	 sie persönlich nicht kenne. Aufgrund der zeitlichen Flexibilität, Spontaneität und Bereitschaft von sechs Familien, konnte ich an einem Tag höchstens	2	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+3341	2269.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	3341	3344	Erzähler-Ich	None	Forscher-Ich	Erzähler-Ich	rough_match_10	, zustellen lassen, da ich sie persönlich nicht kenne. Aufgrund der zeitlichen Flexibilität, Spontaneität und Bereitschaft von sechs Familien, konnte 	ich	 an einem Tag höchstens zwei Familien zu besuchen. Es waren jedoch Tage, an denen ich meine Untersuchung nur bei einer Familie durchführen konnte, da 	2	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+3426	2270.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	3426	3429	Erzähler-Ich	None	Forscher-Ich	Erzähler-Ich	rough_match_10	ilität, Spontaneität und Bereitschaft von sechs Familien, konnte ich an einem Tag höchstens zwei Familien zu besuchen. Es waren jedoch Tage, an denen 	ich	 meine Untersuchung nur bei einer Familie durchführen konnte, da es mit Terminen am gleichen Tag zeitlich nicht jedem passte. Von restlichen vier Fami	2	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+3590	2271.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	3590	3593	Erzähler-Ich	None	Forscher-Ich	Erzähler-Ich	rough_match_10	rsuchung nur bei einer Familie durchführen konnte, da es mit Terminen am gleichen Tag zeitlich nicht jedem passte. Von restlichen vier Familien bekam 	ich	 die Fragebögen innerhalb von zwei Wochen zurück. Letztendlich ist es mir gelungen, meine Fragebogenerhebung insgesamt in zehn Familien durchzuführen.	2	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+3764	2272.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	3764	3767	Verfasser-Ich	None	Forscher-Ich	Verfasser-Ich	rough_match_15	alb von zwei Wochen zurück. Letztendlich ist es mir gelungen, meine Fragebogenerhebung insgesamt in zehn Familien durchzuführen.  Im Folgenden möchte 	ich	 die Durchführung meiner Erhebung in den sechs Familien kurz beschreiben. Bevor die Familien begannen die Fragebögen auszufüllen, stellte ich mich zue	2	Verfasser-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+3905	2274.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	3905	3908	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich	Erzähler-Ich	rough_match_15	n möchte ich die Durchführung meiner Erhebung in den sechs Familien kurz beschreiben. Bevor die Familien begannen die Fragebögen auszufüllen, stellte 	ich	 mich zuerst vor und erläuterte kurz den Zweck der Untersuchung. Einige Mütter hatten Fragen und andere fingen an den Fragebogen auszufüllen, ohne Fra	3	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+4381	2276.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	4381	4384	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich	Erzähler-Ich	rough_match_15	en Fragen über Disziplin und Verwöhnung bereiteten einige Schwierigkeiten den Eltern vor, sich spontan jeweils 3 Begriffe einfallen zu lassen, obwohl 	ich	, nach dem Pretest, die Mehrzahl von offenen Fragen bis auf zwei reduzierte. Gerade offenen Fragen können sehr wichtige und interessanteste Gedanken d	3	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+440	2262.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	440	443	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	d die gesamte Anzahl der Antworten in verschiedenen Farbtönen in den Diagrammen angegeben. Dazu in der schriftlichen Wiedergabe der Ergebnisse, werde 	ich	 die Anzahl der Antworten in realen Zahlen angeben. Im Vergleich zu den offenen Fragen, stellten die geschlossenen Fragen durch vorgegebene Antwortkat	4	Verfasser-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+4756	2277.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	4756	4759	Forscher-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	rough_match_15	 nächsten Frage, um nicht viel Zeit dafür zu verschwenden. Für das vollständige Ausfüllen der Fragebögen benötigten Eltern ca.10 Minuten. Zudem bekam 	ich	 Feedback von Eltern zu den Fragebögen, dass das Ausfüllen der Fragebögen ihnen Spaß machte sowie das Thema meiner Magisterarbeit sehr spannend und in	2	Forscher-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+4931	2278.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	4931	4934	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	rough_match_15	 den Fragebögen, dass das Ausfüllen der Fragebögen ihnen Spaß machte sowie das Thema meiner Magisterarbeit sehr spannend und interessant ist. Nachdem 	ich	 den Fragebogen zurückbekam, bedankte ich mich herzlich für die Mitarbeit und als meinen Dank übergab jeder Mutter eine Tafel Schokolade.   7.2 Fazit 	3	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+4972	2279.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	4972	4975	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	ragebögen ihnen Spaß machte sowie das Thema meiner Magisterarbeit sehr spannend und interessant ist. Nachdem ich den Fragebogen zurückbekam, bedankte 	ich	 mich herzlich für die Mitarbeit und als meinen Dank übergab jeder Mutter eine Tafel Schokolade.   7.2 Fazit zur Forschung Mein Vorhaben zum Thema Dis	4	Erzähler-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+6097	2319.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	6097	6100	Forscher-Ich	Forscher-Ich	None	Erzähler-Ich	rough_match_20	er nächsten Befragung würde ich jedoch ein paar kleine Änderungen vornehmen, um noch zu informativen Ergebnissen gelangen zu können. Als erstes würde 	ich	 in der Frage 3.2 die Antwortkategorien „keine“ und „sonstiges“ ergänzen. Es zeigte sich in der Auswertung, dass den drei Familien keine im Fragebogen	2	Forscher-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+6949	2283.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	6949	6952	Forscher-Ich	Forscher-Ich	Forscher-Ich	Erzähler-Ich	rough_match_20	dass die Eltern auf das Wort „Begriff“ wenig achteten. Trotz der Schwierigkeiten der Eltern bei der Beantwortung der offenen Fragen 1. Und 4.1, würde 	ich	 den Teilnehmenden mindestens zwei offene Fragen anbieten, denn es gab zwei Familien, die bereit waren, sich zu den Begriffen Disziplin und Strafe meh	3	Forscher-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+7127	2284.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	7127	7130	Forscher-Ich	Forscher-Ich	Forscher-Ich	Erzähler-Ich	rough_match_20	tens zwei offene Fragen anbieten, denn es gab zwei Familien, die bereit waren, sich zu den Begriffen Disziplin und Strafe mehr zu äußern. Zudem würde 	ich	 eventuell zu Beginn des Fragebogens lieber eine geschlossene platzieren, auf offene Fragen jedoch nicht verzichten, denn nämlich durch die Offenheit 	3	Forscher-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+7377	2285.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	7377	7380	Forscher-Ich	Forscher-Ich	Forscher-Ich	Verfasser-Ich	rough_match_20	h nicht verzichten, denn nämlich durch die Offenheit einer Frage, der Interviewer sich die interessante Informationen sammeln kann. Zum Schluss würde 	ich	 zu den Fragen (wenn nötig) den kleinen Hinweis (Mehrfachnennungen möglich) ergänzen.  	3	Forscher-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+814	2263.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	814	817	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	e offenen Fragen hingegen ließen sich viel aufwendiger auswerten, weil die Befragte ihre Antworten individuell formulierten. Aus diesem Grund stellte 	ich	 mit Hilfe des Programms Microsoft Excel für meine zwei offenen Fragen eine Liste auf, in der ich die von Eltern genannten Begriffe nach der Häufigkei	2	Verfasser-Ich
Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13+911	2264.0	Magisterarbeit-Fragebogenauswertung_13-05-10_09-19-81_SB13	13-05-10_Magisterarbeit-Fragebogenauswertung_09-19-81_SB13.txt	ich	911	914	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	n individuell formulierten. Aus diesem Grund stellte ich mit Hilfe des Programms Microsoft Excel für meine zwei offenen Fragen eine Liste auf, in der 	ich	 die von Eltern genannten Begriffe nach der Häufigkeit der meisten ähnlichen bzw. identischen Antworten aufführte, die sich in mehreren Kategorien auf	2	Verfasser-Ich
Modulabschlusspruefung-Genderansaetze-in-der-Jugendarbeit_13-04+16504	2702.0	Modulabschlusspruefung-Genderansaetze-in-der-Jugendarbeit_13-04	13-04-17_Modulabschlusspruefung-Genderansaetze-in-der-Jugendarbeit_31-10-43.txt	Ich	16504	16507	Forscher-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_20	el, ja sogar wünschenswert. Wenn jedoch ein Mann angibt schwul zu sein, dann verliert er jegliche Männlichkeit und Toleranz seitens seiner Mitbürger. 	Ich	 drücke das hier gewollt so dramatisch aus, um die Situation klar zu machen. Natürlich ist dies nicht immer der Fall. Die Gesellschaft hat sich bis he	2	Erzähler-Ich
Notizen_12-09-12_31-23-46_WB06+1451	2709.0	Notizen_12-09-12_31-23-46_WB06	12-09-12_Notizen_31-23-46_WB06.txt	ich	1451	1454	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	fullmatch	 neue Kollaboration innerhalb des Lehrkörpers benötigt wird, um wirkliche Erfolge in diesem Gebiet leisten zu können. Ich könnte mir vorstellen, dass 	ich	 im Rahmen dieser Diplomarbeit eine Gegenüberstellung dessen was geleistet wird, und das was geleistet werden müsste, damit das zumindest in der Unive	2	Erzähler-Ich
Notizen_12-09-12_31-23-46_WB06+411	2706.0	Notizen_12-09-12_31-23-46_WB06	12-09-12_Notizen_31-23-46_WB06.txt	ich	411	414	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	fullmatch	n muß die Diplomarbeit gekürzt und verändert werden.  Farbschema: Ich habe erst einmal nur 2 Farben verwendet (später gibt es mehr). Aber darauf habe 	ich	 noch verzichtet: Graue Hinterlegung = Prüfe die Rechtschreibung (Groß-Klein-Schreibung) und die Zeichensetzung (Komma). Grüne Hinterlegung = Prüfe di	2	Erzähler-Ich
Notizen_12-09-12_31-23-46_WB06+961	2707.0	Notizen_12-09-12_31-23-46_WB06	12-09-12_Notizen_31-23-46_WB06.txt	ich	961	964	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	fullmatch	de mir ein Buch gezeigt: Selbstevaluation in der Lehre. Eine stark Didaktische Richtung. Im Buch sind sogar PDA-Einsatz Vorschläge. Deswegen tendiere 	ich	 zu den Büchern Mobile Anwendungen am Beispiel von M-Learning. Wo ebenso Vorschläge für den Einsatz von PDA und Smartphones untersucht werden. Vor all	2	Erzähler-Ich
Quelleninterpretation_16-03-29_21-02-74_SB01+300	2710.0	Quelleninterpretation_16-03-29_21-02-74_SB01	16-03-29_Quelleninterpretation_21-02-74_SB01.txt	ich	300	303	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_10	, unter denen italienische Arbeiter nach Deutschland gekommen sind und hier arbeiten durften, bestimmt. Im ersten Teil der Quelleinterpretation werde 	ich	 die äußere und innere Kritik durchführen, und den Inhalt der Quelle zusammenfassen. Im zweiten Teil werde ich das Abkommen im historischen Kontext ei	3	Verfasser-Ich
Quelleninterpretation_16-03-29_21-02-74_SB01+410	2711.0	Quelleninterpretation_16-03-29_21-02-74_SB01	16-03-29_Quelleninterpretation_21-02-74_SB01.txt	ich	410	413	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_10	ten Teil der Quelleinterpretation werde ich die äußere und innere Kritik durchführen, und den Inhalt der Quelle zusammenfassen. Im zweiten Teil werde 	ich	 das Abkommen im historischen Kontext einordnen und seine Rolle in die Entwicklung der Arbeitsmigration in Deutschland grob skizzieren. Zum Schluss we	3	Verfasser-Ich
Quelleninterpretation_16-03-29_21-02-74_SB01+566	2712.0	Quelleninterpretation_16-03-29_21-02-74_SB01	16-03-29_Quelleninterpretation_21-02-74_SB01.txt	ich	566	569	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_15	 Abkommen im historischen Kontext einordnen und seine Rolle in die Entwicklung der Arbeitsmigration in Deutschland grob skizzieren. Zum Schluss werde 	ich	 eine Einschätzung über die Analyse einer Quelle geben und einen kleinen Fazit ziehen. 2. Quellenkritik In diesem Teil der Quelleinterpretation werde 	3	Verfasser-Ich
Quelleninterpretation_16-03-29_21-02-74_SB01+778	2713.0	Quelleninterpretation_16-03-29_21-02-74_SB01	16-03-29_Quelleninterpretation_21-02-74_SB01.txt	ich	778	781	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	rough_match_25	 Fazit ziehen. 2. Quellenkritik In diesem Teil der Quelleinterpretation werde ich mich mit der äußeren und inneren Kritik beschäftigen. Genauer werde 	ich	 bei der äußeren Quellenkritik Informationen über die Quelle erwähnen, z.B. worum es geht, wann, wo und von wem unterschrieben wurde, wie es überliefe	3	Verfasser-Ich
Quelleninterpretation_16-03-29_21-02-74_SB01+980	2714.0	Quelleninterpretation_16-03-29_21-02-74_SB01	16-03-29_Quelleninterpretation_21-02-74_SB01.txt	ich	980	983	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_25	die Quelle erwähnen, z.B. worum es geht, wann, wo und von wem unterschrieben wurde, wie es überliefert wurde usw. Bei der inneren Quellenkritik werde 	ich	 die sprachliche Aufschlüsselung des Textes durchführen und eine Reihe von Begriffen erklären. Im letzen Teil der Quellenkritik werde ich kurz den Inh	3	Verfasser-Ich
Text-Beobachten_11-12-11_25-11-18_SB03+1710	2734.0	Text-Beobachten_11-12-11_25-11-18_SB03	11-12-11_Text-Beobachten_25-11-18_SB03.txt	ich	1710	1713	Verfasser-Ich	None	SB-Ich	Verfasser-Ich	rough_match_5	h: Wissenschaftlichkeit, Standardisierung, Transparenz, Beobachterrolle, Partizipationsgrad, Realitätsbezug, Natürlichkeit der Situation. Jetzt werde 	ich	 kurz drei Formen erläutern: 1. strukturiert oder standardisiert und unstrukturiert oder nicht standardisiert Beobachtung; 2. offene und verdeckte Beo	2	Verfasser-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+20744	2782.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	20744	20747	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_15	bschnitt komme ich zu dem Schluss, dass die Bildungssprache gefördert werden sollte. Ob dabei die Herkunftssprache berücksichtigt werden sollte lasse 	ich	 erstmal offen, diskutiere ich nicht weiter aber ich posisioniere mich. Dann ab den nächsten Kapiteln beschäftige ich mich mit der Bildungssprache, di	2	Erzähler-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+20774	2783.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	20774	20777	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_15	uss, dass die Bildungssprache gefördert werden sollte. Ob dabei die Herkunftssprache berücksichtigt werden sollte lasse ich erstmal offen, diskutiere 	ich	 nicht weiter aber ich posisioniere mich. Dann ab den nächsten Kapiteln beschäftige ich mich mit der Bildungssprache, die letzendlich eingerahmt ist i	2	Erzähler-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+20861	2785.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	20861	20864	SB-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_15	rücksichtigt werden sollte lasse ich erstmal offen, diskutiere ich nicht weiter aber ich posisioniere mich. Dann ab den nächsten Kapiteln beschäftige 	ich	 mich mit der Bildungssprache, die letzendlich eingerahmt ist in der kommunikativen Kompetenz. Zunächst zeige ich im ersten Abschnitt, was das ist und	2	Verfasser-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+20974	2786.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	20974	20977	SB-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_15	ab den nächsten Kapiteln beschäftige ich mich mit der Bildungssprache, die letzendlich eingerahmt ist in der kommunikativen Kompetenz. Zunächst zeige 	ich	 im ersten Abschnitt, was das ist und welche Position sie im wissenschaftlichen und bildungspolitischen Diskurs hat. Dann gehe ich spezifisch auf die 	2	Verfasser-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+21104	2787.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	21104	21107	SB-Ich	None	Verfasser-Ich	Verfasser-Ich	rough_match_15	enz. Zunächst zeige ich im ersten Abschnitt, was das ist und welche Position sie im wissenschaftlichen und bildungspolitischen Diskurs hat. Dann gehe 	ich	 spezifisch auf die Bildunssprache und zum Schluss auf die Maßnahmen, die diese fördern.  Mein bedenken ist, dass ich nicht weiß, welche Fragen mir in	2	Verfasser-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+21221	2788.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	21221	21224	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_15	litischen Diskurs hat. Dann gehe ich spezifisch auf die Bildunssprache und zum Schluss auf die Maßnahmen, die diese fördern.  Mein bedenken ist, dass 	ich	 nicht weiß, welche Fragen mir in der Prüfung gestellt werden. Ich fokusiere mich hier auf die Bildungssprache! Aber was, wenn sie sich auf was andere	2	Erzähler-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+5573	2757.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	Ich	5573	5576	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_15	ektivität  Jedoch lehnen beide Autoren eine pauschale Abqualifizierung des Übergangssystems ab, da diese keine empirische Stand hätte XXX oder „hat“? 	Ich	 teile die Meinung!. Beicht (beicht+2013: 12) erläutert im Anschluss positive Aspekte des Übergangssystem, wie eine Chancenverbesserungsfunktion durch	2	Erzähler-Ich
Uebergangssystem-freigeschrieben_13-06-07_24-29-07+6258	2758.0	Uebergangssystem-freigeschrieben_13-06-07_24-29-07	13-06-07_Uebergangssystem-freigeschrieben_24-29-07.txt	ich	6258	6261	SB-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_15	ten Teilnahme in eine berufliche Ausbildung münden. Nach einem Jahr sind es 54%, nach 38 Monate sind es 70% (bibb-d-report2013: 104). XXX Hier sollte 	ich	 mich posisionieren, oder?Was denkst du? Ich denke, dass es einfach ist pauschal sagen, alles ist schlecht, es sollte abgeschaft werden. Das das Syste	2	Erzähler-Ich
