	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+14623	2108.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	14623	14626	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+15333	2109.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	15333	15336	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+15615	2110.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	15615	15618	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+1574	2106.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	1574	1577	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+16623	2111.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	16623	16626	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+17203	2112.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	17203	17206	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+17229	2113.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	17229	17232	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+17329	2114.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	17329	17332	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+17588	2115.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	17588	17591	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+17985	2116.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	17985	17988	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+18095	1274.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	18095	18098	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+18271	1275.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	18271	18274	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+18280	1276.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	18280	18283	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+18309	1277.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	18309	18312	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+18674	2117.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	18674	18677	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+231	2102.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	ich	231	234	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+28345	2118.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	28345	28348	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+28901	2119.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	28901	28904	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02+323	2104.0	HA-Vorlesungsgespraeche_12-12-02_26-06-32_SB02	12-12-02_HA-Vorlesungsgespraeche_26-06-32_SB02.txt	Ich	323	326	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Was-ist-Glaube_13-06-17_08-03-18_SB16+13161	2123.0	HA-Was-ist-Glaube_13-06-17_08-03-18_SB16	13-06-17_HA-Was-ist-Glaube_08-03-18_SB16.txt	ich	13161	13164	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
HA-Was-ist-Glaube_13-06-17_08-03-18_SB16+13969	2124.0	HA-Was-ist-Glaube_13-06-17_08-03-18_SB16	13-06-17_HA-Was-ist-Glaube_08-03-18_SB16.txt	ich	13969	13972	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
HA-Was-ist-Glaube_13-06-17_08-03-18_SB16+1869	2120.0	HA-Was-ist-Glaube_13-06-17_08-03-18_SB16	13-06-17_HA-Was-ist-Glaube_08-03-18_SB16.txt	Ich	1869	1872	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Was-ist-Glaube_13-06-17_08-03-18_SB16+1904	2121.0	HA-Was-ist-Glaube_13-06-17_08-03-18_SB16	13-06-17_HA-Was-ist-Glaube_08-03-18_SB16.txt	Ich	1904	1907	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Was-ist-Glaube_13-06-17_08-03-18_SB16+9571	2122.0	HA-Was-ist-Glaube_13-06-17_08-03-18_SB16	13-06-17_HA-Was-ist-Glaube_08-03-18_SB16.txt	Ich	9571	9574	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Zentralbank_15-09-27_23-08-35_SB28+0	2125.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	Ich	0	3	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+1507	2128.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	ich	1507	1510	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+1945	2129.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	Ich	1945	1948	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+2511	2130.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	Ich	2511	2514	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+3219	2131.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	ich	3219	3222	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+4528	2132.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	ich	4528	4531	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+647	2126.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	Ich	647	650	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Zentralbank_15-09-27_23-08-35_SB28+706	2127.0	HA-Zentralbank_15-09-27_23-08-35_SB28	15-09-27_HA-Zentralbank_23-08-35_SB28.txt	ich	706	709	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+1281	1522.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	ich	1281	1284	Verfasser-Ich	Verfasser-Ich	Forscher-Ich*	Verfasser-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+15927	1527.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	ich	15927	15930	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+15991	1528.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	ich	15991	15994	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+16328	1529.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	ich	16328	16331	Erzähler-Ich*	Forscher-Ich*	Forscher-Ich	Erzähler-Ich*
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+2021	1523.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	Ich	2021	2024	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+3513	1524.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	ich	3513	3516	Forscher-Ich*	Forscher-Ich*	Forscher-Ich	Forscher-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+4910	1525.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	Ich	4910	4913	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0+9778	1526.0	HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_12-0	12-03-10_HA-der-Gebrauch-juedischer-Stereotypen-in-deutschen-Medien_26-24-82_SB16.txt	ich	9778	9781	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13+7461	1643.0	HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13	12-10-08_HA-kindliche-Spielkommunikation_11-13-38_SB13.txt	Ich	7461	7464	SB-Ich	None	None	None
HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13+7462	1669.0	HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13	12-10-08_HA-kindliche-Spielkommunikation_11-13-38_SB13.txt	None	7462	7465	None	SB-Ich	SB-Ich	SB-Ich
HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13+7502	1644.0	HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13	12-10-08_HA-kindliche-Spielkommunikation_11-13-38_SB13.txt	ich	7502	7505	SB-Ich	None	None	None
HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13+7503	1670.0	HA-kindliche-Spielkommunikation_12-10-08_11-13-38_SB13	12-10-08_HA-kindliche-Spielkommunikation_11-13-38_SB13.txt	None	7503	7506	None	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil1_13-10-10_21-02-26_SB12+28596	1591.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	ich	28596	28599	"""Ich"" in Beispielen,Zitaten etc"	SB-Ich	SB-Ich	None
HAGenderTeil1_13-10-10_21-02-26_SB12+28985	1592.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	ich	28985	28988	SB-Ich	None	SB-Ich	None
HAGenderTeil1_13-10-10_21-02-26_SB12+29081	1593.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	ich	29081	29084	SB-Ich	SB-Ich	SB-Ich	None
HAGenderTeil1_13-10-10_21-02-26_SB12+29318	1594.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	ich	29318	29321	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	SB-Ich	None
HAGenderTeil1_13-10-10_21-02-26_SB12+30082	1595.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	Ich	30082	30085	SB-Ich	SB-Ich	SB-Ich	None
HAGenderTeil1_13-10-10_21-02-26_SB12+30253	1596.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	ich	30253	30256	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	SB-Ich	None
HAGenderTeil1_13-10-10_21-02-26_SB12+32230	1597.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	ich	32230	32233	"""Ich"" in Beispielen,Zitaten etc"	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil1_13-10-10_21-02-26_SB12+32462	1598.0	HAGenderTeil1_13-10-10_21-02-26_SB12	13-10-10_HAGenderTeil1_21-02-26_SB12.txt	Ich	32462	32465	"""Ich"" in Beispielen,Zitaten etc"	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+12	1599.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	Ich	12	15	"""Ich"" in Beispielen,Zitaten etc"	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+13490	1600.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	Ich	13490	13493	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+14226	1601.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	ich	14226	14229	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+14781	1280.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	ich	14781	14784	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+15106	1602.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	ich	15106	15109	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+15856	1603.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	ich	15856	15859	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGenderTeil2_13-10-21_21-02-26_SB12+15937	1604.0	HAGenderTeil2_13-10-21_21-02-26_SB12	13-10-21_HAGenderTeil2_21-02-26_SB12.txt	Ich	15937	15940	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+29992	1279.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	29992	29995	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	SB-Ich	Sonstige
HAGender_13-10-11_21-02-26_SB12+30145	1581.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	Ich	30145	30148	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+30358	1582.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	30358	30361	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+30454	1583.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	30454	30457	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+31017	1584.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	Ich	31017	31020	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+31650	1585.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	31650	31653	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+32299	1586.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	Ich	32299	32302	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+32816	1587.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	32816	32819	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+33043	1588.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	Ich	33043	33046	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+34296	1589.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	34296	34299	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HAGender_13-10-11_21-02-26_SB12+34915	1652.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	34915	34918	SB-Ich	SB-Ich	None	SB-Ich
HAGender_13-10-11_21-02-26_SB12+35941	1590.0	HAGender_13-10-11_21-02-26_SB12	13-10-11_HAGender_21-02-26_SB12.txt	ich	35941	35944	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HASangkuriang_13-09-08_11-13-38+2254	2012.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	ich	2254	2257	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HASangkuriang_13-09-08_11-13-38+3134	2013.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	ich	3134	3137	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HASangkuriang_13-09-08_11-13-38+3167	2014.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	Ich	3167	3170	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HASangkuriang_13-09-08_11-13-38+3240	2015.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	ich	3240	3243	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HASangkuriang_13-09-08_11-13-38+3268	2016.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	Ich	3268	3271	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HASangkuriang_13-09-08_11-13-38+4860	2017.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	ich	4860	4863	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HASangkuriang_13-09-08_11-13-38+7272	2018.0	HASangkuriang_13-09-08_11-13-38	13-09-08_HASangkuriang_11-13-38.txt	Ich	7272	7275	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA_13-03-25_01-18-93_SB16+6284	1261.0	HA_13-03-25_01-18-93_SB16	13-03-25_HA_01-18-93_SB16.txt	ich	6284	6287	SB-Ich	SB-Ich	SB-Ich	SB-Ich
Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12+7440	2089.0	Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12	13-10-20_Hausarbeit-Demokratiebildung_05-18-57_SB12.txt	ich	7440	7443	SB-Ich	SB-Ich	SB-Ich	SB-Ich
Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12+7628	2090.0	Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12	13-10-20_Hausarbeit-Demokratiebildung_05-18-57_SB12.txt	ich	7628	7631	SB-Ich	SB-Ich	SB-Ich	SB-Ich
Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12+7766	2091.0	Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12	13-10-20_Hausarbeit-Demokratiebildung_05-18-57_SB12.txt	ich	7766	7769	SB-Ich	SB-Ich	SB-Ich	SB-Ich
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+15949	2096.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	15949	15952	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+15987	2097.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	15987	15990	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+16041	2098.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	16041	16044	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+2602	2092.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	None	2602	2605	None	Verfasser-Ich*	Verfasser-Ich	Sonstige
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+2645	2093.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	2645	2648	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+40386	2099.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	40386	40389	SB-Ich	SB-Ich	SB-Ich	SB-Ich
