	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4	status	context_before	match	context_after
Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12+7628	2090.0	Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12	13-10-20_Hausarbeit-Demokratiebildung_05-18-57_SB12.txt	ich	7628	7631	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	en das morgen besprechen! Versuche die Einleitung wirklich objektiv zu halten, das was du schreibst klingt sehr nach eigener Meinung. Ansonsten finde 	ich	, dass du einen schönen Sprachstil hast und wirklich einen gut lesbaren Fließtext geschrieben hast! Schreiben kannst du also, da frage ich mich, was m
Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12+7766	2091.0	Hausarbeit-Demokratiebildung_13-10-20_05-18-57_SB12	13-10-20_Hausarbeit-Demokratiebildung_05-18-57_SB12.txt	ich	7766	7769	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	nsten finde ich, dass du einen schönen Sprachstil hast und wirklich einen gut lesbaren Fließtext geschrieben hast! Schreiben kannst du also, da frage 	ich	 mich, was mit deiner vorherigen Arbeit war, die der Dozent kritisiert hat???     
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+15949	2096.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	15949	15952	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige	fullmatch	 und Umfängliche Attribute (z.B. „die nach oben offene Richter-Skala“, „der sich daraus ergebende Schluss“).  (auf welche Merkmale/Ebene konzentriere 	ich	 mich im Hauptteil, was analysiere ich= Überleitung zum Hauptteil + Roter Faden, auf den ich mich immer rückbesinne) Im dritten Teil der Arbeit wird B
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+15987	2097.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	15987	15990	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige	fullmatch	nach oben offene Richter-Skala“, „der sich daraus ergebende Schluss“).  (auf welche Merkmale/Ebene konzentriere ich mich im Hauptteil, was analysiere 	ich	= Überleitung zum Hauptteil + Roter Faden, auf den ich mich immer rückbesinne) Im dritten Teil der Arbeit wird Bezug auf die von Reich angebotene Syst
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+16041	2098.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	16041	16044	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige	fullmatch	bende Schluss“).  (auf welche Merkmale/Ebene konzentriere ich mich im Hauptteil, was analysiere ich= Überleitung zum Hauptteil + Roter Faden, auf den 	ich	 mich immer rückbesinne) Im dritten Teil der Arbeit wird Bezug auf die von Reich angebotene Systematisierung (für die Merkmale von Bildungssprache) ge
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+2602	2092.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	None	2602	2605	None	Verfasser-Ich*	Verfasser-Ich	Sonstige	fullmatch	nd den Schnittpunkt dieser Aspekte gestalten, ist das Scaffolding Konzept (vgl. Gogolin/Lange 2010, S. 31).   2) Das Ziel meiner Hausarbeit (was will 	ich	 beweisen/hinterfragen, Leitfragen, die ich im Hauptteil beantworte) Das Konzept des Scaffolding wurde von Pauline Gibbons (2006, S.269ff.) und ihren 
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+2645	2093.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	2645	2648	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Verfasser-Ich	Sonstige	fullmatch	n, ist das Scaffolding Konzept (vgl. Gogolin/Lange 2010, S. 31).   2) Das Ziel meiner Hausarbeit (was will ich beweisen/hinterfragen, Leitfragen, die 	ich	 im Hauptteil beantworte) Das Konzept des Scaffolding wurde von Pauline Gibbons (2006, S.269ff.) und ihren Kolleginnen für den Kontext des Unterrichts
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+40386	2099.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	40386	40389	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	Auch für diejenigen Schülerinnen und Schüler, die keine hervorragenden Voraussetzungen für seine Aneignung mitbringen. Für wessen Aneignung? Verstehe 	ich	 nicht   Die Ausführung der didaktischen Methoden durch Lehrerinnen und Lehrer ist nicht ohne den institutionellen Rahmen zu verstehen. Außerdem müsse
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+43696	2100.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	43696	43699	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	Warum hier in „“? Entweder ganz oder gar nicht S.o. Kommentar s.o. Kommentar dazu Warum ist hier ein , ? und da es hier ein Beispiel sein soll, würde 	ich	 : ' das hier'  benutzen, da du „“ immer für Zitate benutzt. Warum hier kursiv? Kursiv und dazu in „“ ? wenn das exakt so im Text stand, ist das richt
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+44063	2101.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	44063	44066	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	n der Fußnote beachten Bitte ab jetzt im ganzen Text nochmal wegnehmen. In „“ kommen Sachen die direkt zitiert werden. Der Satz hört sich seltsam an, 	ich	 verstehe nicht, was du hier meinst? , ...vorgenommen? Kursiv? Bitte nur kursiv, wenn es im Originaltext so steht Bitte die Fußnoten auf unkorrekte „“
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+4443	2094.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	4443	4446	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Schreiber-Ich	Sonstige	fullmatch	t konzentriert und weniger auf die Bildungssprache außerhalb des Bildungskontextes Bspl. S.270 Streitfall Zweisprachigkeit, Gogolin !! Erwähnen, dass 	ich	 mich auf die Bildungssprache und seine Relevanz für die Schule/ Unterricht konzentriere!!  Und das ich bei meiner Analyse nicht nur auf Kinder mit Mi
Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12+4546	2095.0	Hausarbeit-Scaffolding_13-10-06_10-07-01_SB12	13-10-06_Hausarbeit-Scaffolding_10-07-01_SB12.txt	ich	4546	4549	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	Schreiber-Ich	Sonstige	fullmatch	ll Zweisprachigkeit, Gogolin !! Erwähnen, dass ich mich auf die Bildungssprache und seine Relevanz für die Schule/ Unterricht konzentriere!!  Und das 	ich	 bei meiner Analyse nicht nur auf Kinder mit Migrationshintergrund eingehe sondern alle: mein Interessenschwerpunkt ist nicht zu schauen, ob man ein K
Hausarbeit_15-12-17_01-12-32_WB06+10527	2088.0	Hausarbeit_15-12-17_01-12-32_WB06	15-12-17_Hausarbeit_01-12-32_WB06.txt	ich	10527	10530	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	no_match	None	None	None
Klausurvorbereitung_13-03-04_23-18-84_SB16+18216	2137.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	Ich	18216	18219	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	ndividuum und dem sozialen Umfeld. Für Mead etabliert sich das Soziale durch das „verallgemeinerte Andere“, der eine unverzichtbare Bedingung für die 	Ich	-Entwicklung darstellt (Mead 1973). Es besteht eine Interaktion zwischen dem Menschen und seiner Umgebung. „In diesem spielerischen Hin und Her zwisch
Klausurvorbereitung_13-03-04_23-18-84_SB16+18465	2138.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	Ich	18465	18468	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	 Umgebung. „In diesem spielerischen Hin und Her zwischen Verschmelzung und Abtrennung mit und von äußerer Realität erschafft sich das Subjekt als ein 	Ich	“ (Schachtner 2010: 120).   Soziale Internetnutzung Um Mead in die Untersuchung des Einflussgrades des Internets einzubeziehen, werden zum Außen Onlin
Klausurvorbereitung_13-03-04_23-18-84_SB16+19426	2139.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	Ich	19426	19429	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	werkes. Das Online-Netzwerk stellt ein Objekt dar, ist aber nicht ein-, sondern mehrdeutig. Das liegt daran, dass das Experimentieren mit dem eigenen 	Ich	 in der virtuellen Welt mit verschiedenen Identitäten stattfinden kann, das in verschiedene Netzwerke eintritt und/oder an Computerspielen wie Second-
Klausurvorbereitung_13-03-04_23-18-84_SB16+19848	2140.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	ich	19848	19851	"""Ich"" stellvertr. für Allgemeinheit"	Erzähler-Ich	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	mie ermöglicht wird, die eine zentrale Erfahrung bei dem Prozess der Selbstbestimmung ist. „Autonomie (…) als Gegenbegriff gegen Bevormundung, erlebe 	ich	 im Netz z.B. als Initiatorin eines Weblogs, eines sog. Online Tagebuchs, in dem ich Diskussionsthemen vorgebe“ (Schachtner 2010: 121). Das Ich im vir
Klausurvorbereitung_13-03-04_23-18-84_SB16+19932	2141.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	ich	19932	19935	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	g ist. „Autonomie (…) als Gegenbegriff gegen Bevormundung, erlebe ich im Netz z.B. als Initiatorin eines Weblogs, eines sog. Online Tagebuchs, in dem 	ich	 Diskussionsthemen vorgebe“ (Schachtner 2010: 121). Das Ich im virtuellen Raum kann durch die Autonomie und dem breiten Spektrum an Kommunikationskont
Klausurvorbereitung_13-03-04_23-18-84_SB16+19991	2142.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	Ich	19991	19994	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	erlebe ich im Netz z.B. als Initiatorin eines Weblogs, eines sog. Online Tagebuchs, in dem ich Diskussionsthemen vorgebe“ (Schachtner 2010: 121). Das 	Ich	 im virtuellen Raum kann durch die Autonomie und dem breiten Spektrum an Kommunikationskontexten seine Einzigartigkeit entwickeln. Denn besonders „für
Klausurvorbereitung_13-03-04_23-18-84_SB16+25992	2143.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	ich	25992	25995	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	st du damit? hier könntest du einige „und“ ersetzen oder durch eine andere Satzstruktur umgehen. Die der Arbeit zugrunde liegende Fragestellung würde 	ich	 ganz an den Anfang der Einleitung stellen, um von dieser Fragestellung ausgehend, die Relevanz des Themas herauszuarbeiten und anschließend das Vorge
Klausurvorbereitung_13-03-04_23-18-84_SB16+26332	2144.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	ich	26332	26335	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	erläutern.  ungewöhnliche Formulierung Woher das Phänomen der Individualisierung stammt oder woher der Begriff ‚Individualisierung‘ stammt? Das finde 	ich	 zu bildlich gesprochen für einen wissenschaftlichen Text. Gut! All dies Beispiele auf einer Ebene aufzulisten, finde ich etwas unglücklich, da sie ja
Klausurvorbereitung_13-03-04_23-18-84_SB16+26453	2145.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	ich	26453	26456	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	lisierung‘ stammt? Das finde ich zu bildlich gesprochen für einen wissenschaftlichen Text. Gut! All dies Beispiele auf einer Ebene aufzulisten, finde 	ich	 etwas unglücklich, da sie ja aus ganz verschiedenen Bereichen stammen.  Nachweis? welcher Text von Mead   
Klausurvorbereitung_13-03-04_23-18-84_SB16+4062	2134.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	Ich	4062	4065	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" in Beispielen,Zitaten etc"	fullmatch	ch kontingente und sozial erzeugte Begriffe handelt. Diese Untersuchung wird ergänzt durch die Argumentation von Mead, die mit dem individualisierten 	Ich	 in der modernen Gesellschaft für weitere Verknüpfungsmöglichkeiten sorgt.  Du hast in der Einleitung einige gute Ansätze, wenn du z.B. die Relevanz d
Klausurvorbereitung_13-03-04_23-18-84_SB16+4500	2135.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	Ich	4500	4503	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	 Das bedeutet nicht, dass du die hier gelieferten Informationen verwerfen musst, sondern dass viele davon evtl. besser im Haupttext aufgehoben wären. 	Ich	 schreibe meine Einleitungen immer nach folgendem Muster:  Nennung der Fragestellung, Relevanz der Fragestellung kurz erläutern, Vorgehen erläutern, w
Klausurvorbereitung_13-03-04_23-18-84_SB16+4786	2136.0	Klausurvorbereitung_13-03-04_23-18-84_SB16	13-03-04_Klausurvorbereitung_23-18-84_SB16.txt	ich	4786	4789	SB-Ich	SB-Ich	SB-Ich	SB-Ich	fullmatch	ehen erläutern, wie du zur Beantwortung dieser Fragestellung kommen möchtest. Dabei kannst du dich ganz einfach an deiner Gliederung orientieren, die 	ich	 übrigens sehr sinnvoll finde. So ganz geht sie aber aus der jetzigen Einleitung nicht hervor. Erkläre dabei, warum die Arbeitsschritte, die die Glied
MA-Ergebnisse-Interpretation_16-07-05_23-21-27_SB02+34675	2171.0	MA-Ergebnisse-Interpretation_16-07-05_23-21-27_SB02	16-07-05_MA-Ergebnisse-Interpretation_23-21-27_SB02.txt	ich	34675	34678	Verfasser-Ich	Forscher-Ich	Forscher-Ich	Erzähler-Ich*	no_match	None	None	None
MA-Ergebnisse-Interpretation_16-07-05_23-21-27_SB02+34928	2172.0	MA-Ergebnisse-Interpretation_16-07-05_23-21-27_SB02	16-07-05_MA-Ergebnisse-Interpretation_23-21-27_SB02.txt	ich	34928	34931	Verfasser-Ich	Forscher-Ich	Forscher-Ich	Erzähler-Ich	no_match	None	None	None
MA-Ergebnisse-Interpretation_16-07-05_23-21-27_SB02+8912	2170.0	MA-Ergebnisse-Interpretation_16-07-05_23-21-27_SB02	16-07-05_MA-Ergebnisse-Interpretation_23-21-27_SB02.txt	ich	8912	8915	Verfasser-Ich	Verfasser-Ich	Forscher-Ich*	Verfasser-Ich	rough_match_25	 und Aussagen aus den Leitfadensinterviews wurde Kategorie zum Thema Umgang mit Bedürfnissen der Klienten gebildet, die unterschiedliche Handlungsbere	ich	e kennzeichnen. Dennoch werde ich einen Überblick über der Umgang der BeraterInnen mit Anliegen der Klienten, um hiernach Schlussfolgerungen für die U
MA-Ergebnisse_16-07-25_23-21-75_SB02+10115	2154.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	10115	10118	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+10163	2155.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	10163	10166	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	rough_match_20	s ich selbst einen Migrationshintergrund habe und auch im Anfang meines Aufenthaltes in Deutschland durchaus einige Schwierigkeiten erlebt habe, kann 	ich	 den Kunden besser verstehen. Das ist auch - ich kann mich sozusagen in ihre Lage hineinversetzen“ (I. A, Z. 127-132).   Welchen Stellenwert die Bedeu
MA-Ergebnisse_16-07-25_23-21-75_SB02+11795	2156.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	Ich	11795	11798	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+11827	2157.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	11827	11830	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+12539	2158.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	12539	12542	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+13035	2159.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	13035	13038	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+14437	2160.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	Ich	14437	14440	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+14581	2161.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	14581	14584	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+16583	2162.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	16583	16586	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+19340	2163.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	19340	19343	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+19381	2164.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	19381	19384	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+19437	2165.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	19437	19440	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+19493	2166.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	19493	19496	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	rough_match_20	tion mit Menschen mit Migrationshintergrund besprochen.             „Das ist schwierig. Meine Muttersprache ist spanisch, selbstverständlich verstehe 	ich	 viel, die Sprache ist leichter, wenn ich mit spanischsprechenden Klienten spreche, aber wenn ich Klienten aus Afrika oder aus Asien habe, dann merke 
MA-Ergebnisse_16-07-25_23-21-75_SB02+19502	2167.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	19502	19505	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	rough_match_15	ionshintergrund besprochen.             „Das ist schwierig. Meine Muttersprache ist spanisch, selbstverständlich verstehe ich viel, die Sprache ist le	ich	ter, wenn ich mit spanischsprechenden Klienten spreche, aber wenn ich Klienten aus Afrika oder aus Asien habe, dann merke ich, was ich in der Theorie 
MA-Ergebnisse_16-07-25_23-21-75_SB02+20980	2168.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	20980	20983	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+22366	2169.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	Ich	22366	22369	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
MA-Ergebnisse_16-07-25_23-21-75_SB02+8556	2146.0	MA-Ergebnisse_16-07-25_23-21-75_SB02	16-07-25_MA-Ergebnisse_23-21-75_SB02.txt	ich	8556	8559	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	no_match	None	None	None
